ID,SMILES
2024,COc1ccc(-n2nnnc2SCC(=O)Nc2c(C)cccc2C)cc1OC
2025,O=C(CBr)c1cc2ccccc2[nH]1
2026,CCCOc1c(Br)cc(C=O)cc1OC
2027,C=C(C=CC=Cc1ccccc1)NNC(=O)C(O)c1ccccc1
2028,CC(=O)CSc1nc2ccccc2c(=O)n1-c1ccc(SC(F)F)cc1
2029,COCC(C)[NH2+]Cc1ccc([N+](=O)[O-])cc1
2030,COc1ccc(C2Nc3ccccc3C(=O)N2c2ccccc2)cc1OC
2031,COc1ccc(C)cc1NC(=O)COC(=O)c1cc(=O)c2ccccc2o1
2032,Cc1ccc(-c2noc(-c3cc(C)cc(C)c3)n2)cc1
2033,COc1cccc(N2C(=O)CC(Nc3ccc(F)cc3C)C2=O)c1
2034,CN1C(=O)C(=Cc2ccc(-c3ccc([N+](=O)[O-])c(Cl)c3)o2)C(=O)N(C)C1=O
2035,CCOC(=O)C(NC(=O)c1ccccc1)c1ccccc1
2036,C[N+]1(CC#CC(O)(c2ccccc2)c2ccccc2)CCCC1
2037,O=C(CSc1nc2ccccc2[nH]1)Nc1cc(Cl)ccc1Cl
2038,COc1cccc(NC(=O)COc2ccccc2C(=O)[O-])c1
2039,CC(C)c1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)cc1
2040,Clc1cc(Br)c(Cl)cc1Br
2041,CN(C)C(=O)c1cc(C(=O)c2ccccc2C(F)(F)F)c[nH]1
2042,C=CCc1cc(C)ccc1CC(O)Cn1c(C)nc2ccccc21
2043,O=C(CSC1CCCCC1)N1CCCC1
2044,COCCN1C(=O)c2oc3ccccc3c(=O)c2C1c1ccc(C(=O)OC)cc1
2045,Cc1ccc(CNC(=O)CSCc2ccccc2F)cc1
2046,CC(=O)c1ccccc1NC(=O)NC1CCCCC1
2047,CC(C)CSc1cc([N+](=O)[O-])cc2c1c(C1OCCS1)nn2-c1ccccc1
2048,N#CC(C#N)c1ncc(C(F)(F)F)cc1Cl
2049,CC[n+]1c(C=C(C)SC)sc2ccccc21
2050,FC(F)(F)c1ccncc1-c1noc(-c2ccccc2)n1
2051,COc1ccccc1NC(=O)CSc1nnc(-c2cc3cccc(OC)c3o2)n1C
2052,O=C(NCCSc1ccccn1)c1cc(F)c(F)cc1Cl
2053,O=C(Nc1ccc(F)c(Cl)c1)c1ccncc1
2054,Cc1onc(C(=O)N2CCN(c3ccc(F)cc3)CC2)c1-c1ccccc1Cl
2055,O=S(=O)(NCc1ccc(F)cc1F)c1cccc(C(F)(F)F)c1
2056,COc1cc(NC(=O)c2ccccc2)c(C(=O)[O-])cc1OC
2057,O=C(NNC(=O)c1cccc(S(=O)(=O)Nc2cc(C(F)(F)F)ccc2Cl)c1)c1ccncc1
2058,Cc1ccc(OCC(=O)NNC(=S)NC(=O)C2CC2)c(C)c1
2059,Cc1cc(C)c2nc3sc(C(=O)NCc4ccc5c(c4)OCO5)c(N)c3cc2c1
2060,C=CCN1C(=O)C2(c3ccccc31)c1c(oc3ccc(F)cc3c1=O)C(=O)N2CCc1ccccc1
2061,COc1ccc(NC(=O)CSc2ncnc3c2cnn3Cc2ccccc2)cc1
2062,N=c1c(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)c(=O)nc2sc(=CCC3CCCCC3)[nH]n1-2
2063,COc1ccccc1NS(=O)(=O)c1ccc(F)c(C)c1
2064,CCc1cc(OCCCCn2cnc3ccccc3c2=O)ccc1Cl
2065,COc1ccc(C2CC(c3ccc(F)cc3)n3nc(NC(C)=O)nc3N2)cc1
2066,COc1ccc(C(=O)NC2CCCCCC2)cc1S(=O)(=O)N1CCCC1
2067,CC(OC(=O)c1ccccc1Oc1ccccc1)C(=O)NC1CC1
2068,Cc1ccc(S(=O)(=O)N2CCS(=O)CC2)cc1
2069,O=C([O-])CN(C1=NS(=O)(=O)c2ccccc21)c1ccccc1
2070,CC(=O)c1cccc(S(=O)(=O)N(Cc2ccco2)Cc2cc3c(C)ccc(C)c3[nH]c2=O)c1
2071,COc1ccc(NC(=O)CSc2nnc(-c3ccncc3)n2C)cc1
2072,COc1ccc(CC(=O)Nc2c3c(nn2-c2ccccc2C)CS(=O)C3)cc1
2073,COc1cccc(C(=O)CSc2nnnn2C2CCCC2)c1
2074,Cc1ccc(NC(=O)CN(C)C(=O)COc2ccc([N+](=O)[O-])cc2)cc1
2075,CCS(=O)(=O)N1N=C(c2ccc(NS(C)(=O)=O)cc2)CC1c1c(F)cccc1Cl
2076,CC1CCCC[NH+]1CCNC(=O)CN1C(=O)COc2ccccc21
2077,CCCC(=O)NC(c1cccs1)c1cc([N+](=O)[O-])c2cccnc2c1[O-]
2078,CCC1(c2ccccc2)NC(=O)N(CC(=O)Nc2c(C)cc(C)cc2C)C1=O
2079,C[NH+]1CCN(NC(=O)c2ccc(S(=O)(=O)N3CCCCCC3)cc2)CC1
2080,COc1ccc(C(=O)OC(C)C(=O)Nc2ccc3c(c2)OCO3)c(OC)c1
2081,CCOc1ccc(C(=O)NN=C(C)c2ccc(N)cc2)cc1
2082,O=C([O-])c1cc(Cl)cn(Cc2c(Cl)cccc2Cl)c1=O
2083,O=S(=O)(c1ccc(Br)s1)N1CCCCCC1
2084,O=c1[nH]cnc2c(-c3ccc(Cl)cc3)csc12
2085,Cc1ccsc1C(=O)Nc1ccc(F)c(Cl)c1
2086,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)csc1C(=O)Nc1ccc(F)cc1F
2087,CCOC(=O)c1c[nH+]c2ccccc2c1NCCCO
2088,COc1ccc(C=C2NC(=O)N(c3cccc(Cl)c3)C2=O)c(OC)c1
2089,CCOc1ccccc1NC(=O)c1cn(-c2ccc(C)c(C)c2)c(=O)c2ccccc12
2090,C=C(C)Cn1c(SCC)nc2c1c(=O)[nH]c(=O)n2C
2091,Cc1cccc(C)c1NC(=O)C(NC(=O)C(C)N1C(=O)c2ccccc2C1=O)c1ccccc1
2092,O=C1C(Cl)=C(Nc2ccccn2)C(=O)c2ccccc21
2093,O=C(NC(C(Cl)(Cl)Cl)S(=O)(=O)c1ccccc1)c1ccc(Cl)cc1Cl
2094,O=C(Nc1cc(C(F)(F)F)ccc1Cl)N1CCCC(c2nc3ccccc3[nH]2)C1
2095,CC1CN(c2ncc(C(=O)OCc3ccc(Cl)cc3)c(C(F)(F)F)n2)CC(C)O1
2096,COc1cc(C=C2N=C(c3ccccc3)OC2=O)ccc1OC(=O)c1ccc(F)cc1
2097,Cc1ccc(NC(=S)Nc2ccccc2)nc1
2098,O=C(Nc1ccccc1Br)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
2099,CCCCC(CC)(CC)CC#N
2100,COc1cc(C(=O)N2CCN(S(C)(=O)=O)CC2)cc(OC)c1OC
2101,NC(=O)NC(=S)Nc1ccccc1
2102,OC1CCCN(C(=S)NCCc2ccccc2)C1
2103,CC(=O)c1ccc(-n2c(C)cc(C=C(C#N)C(=O)Nc3ccc(F)cc3)c2C)cc1
2104,CC1CCc2nc(NC(=S)NCc3ccc(Cl)cc3)sc2C1
2105,COc1ccc(N2C(=O)CC([NH+]3CCN(c4cccc(C(F)(F)F)c4)CC3)C2=O)cc1
2106,O=C(CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)NNC(=O)c1ccc(Cl)cc1
2107,C[NH+](C)CCCC(C)(C)Cl
2108,CC(C)c1ccc(C(=O)Nc2nc3nc4ccccc4n3cc2C#N)cc1
2109,CCCNC(=O)Nc1cccc(Cl)c1OC
2110,CCN(C(=O)COC(=O)c1cc(Br)c(O)c(OC)c1)C1CCS(=O)(=O)C1
2111,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccccc1Cl
2112,COc1cc(OC)nc(OC)n1
2113,CCc1ccc(-c2cc(C(F)(F)F)n3ncc(C(=O)NC(C)c4cn(CC)nc4C)c3n2)s1
2114,COC(=O)c1ccc(C2c3c(oc4ccc(F)cc4c3=O)C(=O)N2Cc2ccccc2)cc1
2115,FC(F)(F)c1cccc(-c2nc(-c3ccccn3)no2)c1
2116,CCN(CC)C(=O)CSc1nc2sc3c(c2c(=O)n1-c1ccc(OC)cc1)CCCC3
2117,CC(Oc1ccccc1)C(=O)N1CCCC1
2118,CC1(CCc2ccccc2)OC(=O)N(N)C1(C)O
2119,Cc1ccc(C)n1-c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1
2120,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N1Cc1cc(=O)n2ccsc2n1
2121,COc1ccc([N+](=O)[O-])cc1N=Cc1ccccc1O
2122,Cc1cccc(NC(=O)CSc2nc3ccccc3c(=O)n2Cc2ccco2)c1C
2123,Cc1cc(Cl)cc(Cl)c1OCCOCC[NH+]1CC(C)OC(C)C1
2124,O=C1c2ccccc2NC(c2ccccc2)N1c1ccc(F)cc1
2125,COc1ccccc1NC(=S)N1CCN(c2cccc(C)c2C)CC1
2126,CCn1c(SCC(=O)c2ccccc2OC)nnc1-c1cnccn1
2127,CC(=CC=Cc1ccccc1)C(=O)c1c(C)cc(C)[nH]c1=O
2128,C=C(Nc1cccc(F)c1)C1C(=O)NC(=O)N(c2ccc(OC)cc2)C1=O
2129,CC(Oc1ccc2ccccc2c1)C(=O)NN1S(=O)(=O)c2ccccc2S1(=O)=O
2130,CC(=O)c1ccc(S(=O)(=O)N2CCC(c3nc4cc(Cl)ccc4[nH]3)CC2)cc1
2131,CC(C)n1cc(C(=O)c2ccccc2OCC(=O)Nc2ccc(Cl)c(Cl)c2)cc(C#N)c1=O
2132,O=C(CSc1nnc(-c2ccco2)n1-c1ccccc1)c1cccc([N+](=O)[O-])c1
2133,Cn1cc(Br)c(C(=O)NN=Cc2cc(Br)c(O)c(Br)c2)n1
2134,Cc1c(OCC(=O)N2CCC3(O)CCCCC3C2)ccc2c(-c3ccccc3)cc(=O)oc12
2135,Cc1c(C#N)c(NC(=O)c2cccs2)n(Cc2cccc(Cl)c2)c1C
2136,Cc1ccc(C(=O)CC#N)c(C)c1
2137,CNC(=O)Oc1cc(C)cc(C)c1C
2138,CCn1c2ccccc2c2cc(C=Nn3c([S-])nnc3-c3cccnc3)ccc21
2139,COc1cc(-c2nc3ccc([N+](=O)[O-])cc3[nH]2)ccc1O
2140,CN(C=CC(=O)C(F)(F)F)c1ccccc1C(=O)[O-]
2141,COc1ccc(-n2nc3c(c2NC(=O)c2cc(OC)cc(OC)c2)CSC3)cc1
2142,Cc1nc(NC(C)c2ccccc2)c2c3c(sc2n1)CCC3
2143,COC(=O)C(CC(C)C)NC(=O)c1ccccc1[N+](=O)[O-]
2144,Cc1ccccc1-n1c(C)cc(C=NNC(=O)c2ccc(C[NH+]3CCOCC3)cc2)c1C
2145,CNC(=O)c1ccccc1[S-]
2146,O=C(C=C1NCC2c3ccccc3CCN2C1=O)c1ccc(F)cc1
2147,CCCOc1ccc(-c2ccccc2)cc1N
2148,CCOc1ccc2oc(=O)c(-c3ccccc3)c(C)c2c1
2149,CCCOc1c(Cl)cc(C[NH2+]C2CCCCC2)cc1OC
2150,COCCOC(=O)c1c(C)oc2ccc(OCC#N)cc12
2151,Cc1cc(C)n(Cc2nnc(Nc3ccn(Cc4c(F)cccc4Cl)n3)s2)n1
2152,O=C(COc1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1
2153,COc1ccccc1CN(Cc1cc2c(C)cc(C)cc2[nH]c1=O)C(=O)Nc1ccc(F)cc1
2154,CC(=NNC(=O)C1COc2cc3ccccc3cc2O1)c1ccccc1O
2155,Cc1ccccc1OCc1nnc(SCC(N)=O)n1-c1ccccc1
2156,Cn1ccc(NC(=O)CCS(=O)(=O)c2ccc3ccccc3c2)n1
2157,O=S(=O)([O-])c1ccc(O)c(O)c1
2158,Cc1ccc(C(=O)N2CCN(c3ccc(NC(=O)c4ccc(Br)cc4)cc3)CC2)cc1
2159,CNC(=O)CSc1nnnn1-c1ccc(C)cc1C
2160,CC1(C)Cc2cccc(OCC(=O)N3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)c2O1
2161,CNC(=S)NNc1ccc(Br)cc1
2162,CCOC(=O)C1=C(c2ccccc2)NC(=S)NC1c1cc(OCC)ccc1Br
2163,O=C(Nc1ccccc1)c1cc2c(cc1Br)OCO2
2164,O=C(NN=Cc1c(F)cccc1Cl)c1ccc2ccccc2n1
2165,COC(=O)c1ccccc1C(=O)Cc1ccccc1
2166,Nc1ccc(C(=O)NN=Cc2ccc3c(c2)OCO3)cc1
2167,CCOc1cc(C2NC(=O)c3c(sc4c3CC[NH+](C)C4)N2)ccc1O
2168,Cc1cc(O)c(C)c(C)c1C
2169,CCOc1ccc(-n2c(SCC(=O)Nc3ccc(C)cc3)nc3[nH]nc(C)c3c2=[NH2+])cc1
2170,CS(=O)(=O)N1CCCC(C(=O)N2CC[NH+](Cc3ccccc3Cl)CC2)C1
2171,COc1cc(NC(=O)c2ccc(C(F)(F)F)cc2)cc(C(F)(F)F)c1
2172,COc1cc(C2NC(=O)c3oc4ccc(Br)cc4c(=O)c32)cc(OC)c1OC
2173,COc1ccc(CCn2c(-c3ccc(F)cc3)nc3c(c(=O)c4ccccc4n3C)c2=O)cc1OC
2174,CC(C)NC(=O)C1CCCN(S(=O)(=O)c2cccs2)C1
2175,CCCN(CC1CC1)C(=O)CN1C(=O)c2ccccc2S1(=O)=O
2176,O=S(=O)(c1ccccc1)N1CCC([NH+]2CCN(c3ccccc3)CC2)CC1
2177,COc1ccc(C2CC(C(F)(F)F)n3ncc(C(=O)[O-])c3N2)cc1OC
2178,Cc1ccc(C(=O)[O-])cc1NC1=C(Cl)C(=O)N(Cc2ccccc2)C1=O
2179,CCn1c(SCC(=O)Nc2ccccc2OC)nnc1-c1cccnc1
2180,Cc1cc(C(F)F)n2nc(C(=O)Nc3ccc(S(=O)(=O)Nc4ccccc4C)cc3)nc2n1
2181,CC(=O)CC(C)CCC=C(C)C
2182,O=C(NC(=S)NNC(=O)c1ccc(Cl)cc1Cl)c1ccncc1
2183,CCOC(=O)c1ccc(NC(=O)C2=C(C)Nc3ncnn3C2c2ccccc2F)cc1
2184,COc1cc(C2(C(F)(F)F)Nc3ccccc3NC2=O)cc(OC)c1O
2185,[NH3+]C(Cc1ccccc1)c1nnc(SCC(=O)c2ccc(Cl)cc2)o1
2186,COc1ccccc1Oc1coc2c(C)c(OC(C)=O)ccc2c1=O
2187,COC(=O)C1=C(C)N(Cc2ccccc2)C(=O)C1(NC(=O)c1cccs1)C(F)(F)F
2188,O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
2189,COc1ccc(NC(=O)c2sc3nc4c(cc3c2N)CCCCC4)cc1OC
2190,C#CCOc1ccccc1C=NNC(=O)CNC(=O)c1ccc(C)cc1
2191,Cc1cccc(NC(=O)c2nnn(-c3ccc(Cl)cc3)c2C)c1C
2192,CCC(C)NC(=O)c1c(N)n(N=Cc2cccnc2)c2nc3ccccc3nc12
2193,CCCOc1ccc(C(=O)Nc2nnn(CCC)n2)cc1
2194,CC1CCCCC1NC(=O)Cn1cnc2ccccc2c1=O
2195,Cc1c(Br)c([N+](=O)[O-])nn1CC(=O)Nc1sc2c(c1C#N)CCC(C(C)(C)C)C2
2196,Cc1cccc2nc(NC(=O)c3ccn(C)n3)sc12
2197,OC1=Nc2cc(Cl)ccc2OC1(Cl)C(F)(F)F
2198,O=C1NC(=Cc2cn(Cc3ccccc3)c3ccccc23)C(=O)N1c1ccccc1
2199,CN(Cc1ccccc1)C(=O)CN(c1cccc(Cl)c1)S(C)(=O)=O
2200,CC(NC(=O)C(C#N)=Cc1ccco1)c1ccccc1
2201,O=C([O-])C(=Cc1ccccc1)c1ccc2ccccc2c1
2202,C=CCn1c(SCC(=O)c2ccc3c(c2)NC(=O)CO3)nnc1-c1ccccc1
2203,CC(Oc1ccc(C(C)(C)C)cc1)C(=O)NCc1ccccn1
2204,CCOC(=O)c1c(NC(=O)c2csc(C)c2C)sc(C(=O)Nc2ccccc2C)c1C
2205,CC[NH+](CC)CCSc1nnc2c(n1)[nH]c1ccccc12
2206,COC(=O)c1cn(C(=O)c2nn(C)cc2[N+](=O)[O-])c2ccccc12
2207,Cc1cnc(SCC(=O)NN=Cc2ccccc2)nc1
2208,COC(=O)c1cc2oc(C)c(C)c2n1CC(O)C[NH+]1CCCCC1
2209,COc1ccc(-c2csc3nc(C)nc(N4CCC(C)CC4)c23)cc1OC
2210,COc1cccc(C(=O)Nn2c(C)cc(C)cc2=O)c1OC
2211,COc1ccccc1CNC(=O)c1sc2ncnc(N3CCN(c4ccccc4F)CC3)c2c1C
2212,O=C(OCC[NH+]1CCOCC1)C1COc2ccccc2O1
2213,CC(C)(C)CC(=O)Nc1ccccc1Br
2214,CC(C)(C)c1cc(NC(=O)C2COc3ccccc3O2)[nH]n1
2215,Cc1ccc(C=C2SC(=S)N(C(CC(=O)[O-])C(=O)[O-])C2=O)cc1
2216,CCOC(=O)C1=C(CNc2ccc(C)c(Cl)c2)NC(=O)NC1c1ccc2c(c1)OCO2
2217,O=C(c1cccc(Br)c1)C(O)O
2218,Cc1nc2cc(Cl)ccc2n1Cc1ccccc1
2219,COc1ccccc1N1C(=O)c2ccc(Oc3ccc(N)cc3)cc2C1=O
2220,Cc1c(N(C)C(=O)CCl)c(=O)n(-c2ccccc2)n1C
2221,CC1CCc2c(sc(NC(=O)C(=O)Nc3sc4c(c3C#N)CCC(C)C4)c2C#N)C1
2222,COc1cc(OC)cc(C(=O)NC2CCCC2)c1
2223,CN(C)N=C1c2cc(S(=O)(=O)N(C)C)ccc2-c2ccc(S(=O)(=O)N(C)C)cc21
2224,CCCN1C(=O)C(NC(=O)c2ccc(F)cc2)(C(F)(F)F)C2=C1CC(C)(C)CC2=O
2225,O=C(CSc1nc2sccc2c(=O)[nH]1)Nc1ccccc1
2226,Cc1ccc(-c2cc3nc(-c4ccccc4)cc(N4CCOCC4)n3n2)cc1
2227,Cc1ccc(NC(=S)Nc2ncccc2C)cc1
2228,CCOc1ccccc1C1c2[nH]c3ccccc3c2CC2C(=O)N(CCc3ccc(F)cc3)CC(=O)N21
2229,Cc1ccc(C)c(SCC(=O)NC(C)c2ccccc2)c1
2230,Cc1ccccc1NC(=O)c1sc2ncn(CC(=O)OCc3ccccc3)c(=O)c2c1C
2231,COc1ccc(C)cc1-n1nnnc1SCc1ccc(C#N)cc1
2232,Cc1c(Cl)cccc1-n1c(SCC(=O)NCc2ccco2)nc2[nH]nc(C)c2c1=[NH2+]
2233,CCN(CC)c1ccc(NC(=O)C(C)Oc2cccc(Cl)c2)cc1
2234,CC(=O)c1cc2c(cc1NC(=O)CSc1ccccn1)OCO2
2235,O=C1NC(=S)N(c2ccc(Cl)cc2)C(=O)C1=Cc1ccc(N2CCOCC2)cc1
2236,CCOC(=O)C1=NS(=O)(=O)c2ccccc2[N-]1
2237,O=C(CCNS(=O)(=O)c1ccc(Cl)cc1)N1CCCCC1
2238,COc1ccccc1NCC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
2239,O=C1CC(c2ccccc2)N2N=C(NC(=O)COc3ccc(Cl)cc3)[N-]C2=N1
2240,O=C1OC(C2CCc3ccccc3C2=O)c2ccccc21
2241,CCOC(=O)C1=NNC2(CC(=O)N(c3c(C)cc(C)cc3C)C2=O)C1
2242,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CNC(=O)c3ccc(Cl)cc3)CC2)cc1
2243,Cc1cccc(NC(=O)C2CC(=O)N=C(N)S2)c1
2244,O=C([O-])C=C1Sc2ccccc2NC1=O
2245,OC(COCC1CC=CCC1)Cn1cnc2ccccc21
2246,COc1ccc(Cl)cc1NC(=O)c1noc2c1CC(C(C)(C)C)CC2
2247,O=C(c1cc(Cl)nc2ccccc12)n1cc(Br)cn1
2248,CC(C)CCNC(=O)CC#N
2249,COC(=O)Cc1ccc(NC(=S)NN2CC[NH+](C)CC2)cc1
2250,O=C(Nc1cccc(O)c1)c1cc(S(=O)(=O)N2CCCCC2)c(Cl)cc1Cl
2251,Cc1csc(SCC(=O)NCc2cccc(Cl)c2)n1
2252,CCCCOc1cccc(C(=O)NC(=S)Nc2ccc3oc(-c4ccncc4)nc3c2)c1
2253,CC1CCCC([NH+]2CCC(C(N)=O)CC2)C1
2254,CS(=O)(=O)N1N=C(c2ccco2)CC1c1ccc(Cl)cc1Cl
2255,CC1N=C(c2cccc(C3=NC(C)C(c4ccccc4)O3)n2)OC1c1ccccc1
2256,CCCn1nnc(NC(=S)NC(=O)c2cccc(C)c2)n1
2257,CCn1cc(C(=O)NC2CCCCCC2)c(=O)c2ccc(C)nc21
2258,COc1cc(O)c(C(=O)CCl)c(OC)c1O
2259,CCc1ccc(OCc2nnc(NC(C)=O)s2)cc1
2260,CCn1c(SC(C)C#N)nc2sc(C)c(C)c2c1=O
2261,O=C(NN=Cc1ccco1)C(=O)N1CCCC1
2262,CCOc1ccc(S(=O)(=O)NCc2ccccc2)cc1
2263,CCc1ccc(NC2=C(Cl)C(=O)N(c3ccccc3)C2=O)cc1
2264,COc1ccc(COC(=O)Nc2cc(F)c(F)cc2Cl)cc1
2265,O=[N+]([O-])c1ccccc1S(=O)(=O)NCc1cccc(C(F)(F)F)c1
2266,CCOC(=O)N1CCN(C(=O)CN(c2ccc(C)c(C)c2)S(=O)(=O)c2ccccc2)CC1
2267,Cc1nnsc1C(=O)NN=Cc1ccc2ccccc2c1O
2268,COc1c([N+](=O)[O-])cc(C(=O)[O-])cc1[N+](=O)[O-]
2269,CC1(C)Cc2c(sc3nc(NN)n4c(=S)[nH]nc4c23)CO1
2270,COc1cc2cc(CN(Cc3cccs3)C(=O)Nc3ccccc3Cl)c(=O)[nH]c2cc1OC
2271,CCOc1ccc(NC(=S)NC(=O)c2cccs2)cc1
2272,Cc1nnc(SC(C)C(=O)NC(C)c2ccc(Cl)cc2Cl)s1
2273,Cc1cc(C)c(OCC(=O)Nc2ccc(C#N)c(Cl)c2)c(C)c1
2274,Cc1csc(SC(C)C(=O)Nc2ccccc2C#N)n1
2275,O=C(Nc1ccncc1)c1ccc(Cl)c(Cl)c1
2276,CCOc1ccc(N2C(=O)C3C4CCC(C4)C3C2=O)cc1
2277,CCOC(=O)c1c(NC(=O)C2CC=CCC2C(=O)[O-])sc(C(N)=O)c1C
2278,CCn1c(S)nnc1C(C)Oc1ccc(C)cc1
2279,Cc1ccccc1NS(=O)(=O)c1cc(C(=O)N2CCN(c3ccc(F)cc3)CC2)ccc1C
2280,CCC1c2ccc(C)n2CCN1C(=O)Nc1ccccc1C(=O)OC
2281,COC(=O)c1ccccc1NC(=O)C[NH+]1CCN(c2ccc(OC)cc2)CC1
2282,COc1ccccc1NCC(=O)n1nc(C)cc1C
2283,COc1cc(C=Nn2c(-c3cc(-c4ccccc4)[nH]n3)n[nH]c2=S)ccc1OC(C)=O
2284,CC1(C)c2ccccc2N2CCC(O)=NC21C=Cc1ccc2nccnc2c1
2285,N#CCSc1nnc(Cc2cccc3ccccc23)n1N
2286,O=S(=O)(c1c(Cl)sc(Cl)c1Br)N1CCCC1
2287,COc1ccc(C2(C)NC(=O)N(CC(=O)Nc3ccc4c(c3)OCO4)C2=O)cc1OC
2288,COc1cc(Cl)ccc1N=Cc1cc(Br)ccc1O
2289,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(C(=O)N3CC(C)OC(C)C3)cc2)c1C
2290,COc1ccc(Nc2cc(-c3cccnc3)nc(C)n2)cc1
2291,O=C(Nc1ccc2c(c1)OCO2)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O
2292,COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)N4CCC(C)CC4)c3N2)c1
2293,CC(C)(C)c1ccc(C(=O)Nc2nc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)cs2)cc1
2294,CC(=O)c1ccc(NC(=O)Nc2cccc(Cl)c2Cl)cc1
2295,COc1cc(C2c3c(oc4cc(C)c(Cl)cc4c3=O)C(=O)N2Cc2ccc(F)cc2)ccc1O
2296,O=C([O-])c1ccc(-c2nnn(Cc3cccc(C(F)(F)F)c3)n2)cc1
2297,Cc1cc(Cl)ccc1C(=O)[O-]
2298,CCC1SC2=NC(C)=C(C(=O)OC(C)C)C(c3cccc([N+](=O)[O-])c3)N2C1=O
2299,COc1ccc(N2C(=O)C(=Cc3cc(C)n(-c4ccc([N+](=O)[O-])cc4C)c3C)C([O-])=NC2=S)cc1
2300,CCCC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1
2301,O=c1c2sccc2nc2n1CCO2
2302,O=C(NCCCc1ccccc1)c1cc(Cl)c(O)c(Cl)c1
2303,CC1=CC(C)(C)N(C(=O)CSc2nncn2C)c2ccccc21
2304,COC(=O)c1c(NC(=O)c2c(-c3ccccc3)noc2C)sc2c1CCCC2
2305,COc1cccc(C(=O)CN2C3=[NH+]CCCN3c3ccccc32)c1
2306,O=c1ccccn1OCc1ccccc1
2307,Cc1cccc(NC(=O)CSc2nnc3n4nc(C)nc4c4c5c(sc4n23)CCCC5)c1
2308,Cc1nn(Cc2ccc(Cl)c(Cl)c2)c(C)c1NC(=O)C1CC=CCC1C(=O)[O-]
2309,O=C1C(Cl)=C(Nc2cccc(Cl)c2)C(=O)N1CCc1ccccc1
2310,Cc1ccc(CN=Cc2c(NCc3ccc(C)cc3)nc3c(C)cccn3c2=O)cc1
2311,Cc1ccc(C(=O)Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1
2312,N#Cc1ccc(C[NH+]=Cc2cc(Br)ccc2O)cc1
2313,CC(NC(=O)c1ccccc1)C(=O)NCc1ccccc1
2314,O=S(=O)(NN1CCOCC1)c1ccc(Cl)s1
2315,O=C1Nc2ccc(Br)cc2C(c2ccccc2Cl)=NC1O
2316,Nc1cccc(S(=O)(=O)[O-])c1
2317,Cc1cc2c(cc1C)N(C(=O)CSc1nncn1C)C(C)(C)c1ssc(=S)c1-2
2318,COc1ccc(-c2ccc(C#N)c(SCC(=O)Nc3cc(Cl)ccc3Cl)n2)cc1OC
2319,Cc1ccc(S(=O)(=O)N(C)CC(=O)Nc2c(F)cccc2F)cc1
2320,CCc1cccc(NC(=O)c2cc(Cl)ccc2[N+](=O)[O-])c1
2321,O=C(Nc1cccc(Cl)c1)C1CCCN1C(=O)Nc1cccc(Cl)c1
2322,O=C([O-])C1CC2=C(C[NH2+]1)Cc1ccccc12
2323,O=C1OC(C2=CC(=O)c3ccccc3C2=O)C(Cl)=C1Cl
2324,c1ccc(N2CCN(c3cnccn3)CC2)[nH+]c1
2325,CNC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1cccs1
2326,O=C(Cn1cc(C=C[N+](=O)[O-])c2ccccc21)Nc1ccc(Cl)cc1
2327,Cn1ncc(Br)c1C(=O)NN=Cc1cc(Cl)ccc1O
2328,CC1CC(C)CN(c2snnc2C(N)=O)C1
2329,Cc1ccsc1C=NNC(=O)c1ccc(-n2cccc2)cc1
2330,O=C(CSc1ncccc1-c1nc2ccccc2[nH]1)Nc1ccc(F)c(Cl)c1
2331,CCCCOc1ccc(C=C2N=C(c3ccc(F)cc3)OC2=O)cc1
2332,CCOC(=O)c1ccc(NC(=O)CC2COc3ccccc3O2)cc1
2333,CCNC(=O)c1sc(-c2ccccc2)nc1C
2334,COc1ccc(Br)cc1C[NH+]1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
2335,CCOc1ccc(-c2n[nH]c(C(=O)NN=Cc3cccc(OC)c3)c2C)cc1
2336,C=CCNC(=O)c1ccn(COc2cc(C)c(Cl)c(C)c2)n1
